State,District,Date,Daily Actual,Daily Normal,Daily Departure Per,Daily Category
Meghalaya,West Khasi Hills,2021-10-09,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-09,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-09,27.4843,30.0,-8.385666666666664,deficit
Meghalaya,South Garo Hills,2021-10-09,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-09,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-09,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-09,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-10,9.64232,30.0,-67.85893333333334,deficit
Meghalaya,West Khasi Hills,2021-10-10,1.83251,30.0,-93.89163333333333,deficit
Meghalaya,South West Khasi Hills,2021-10-10,0.64553,30.0,-97.84823333333334,deficit
Meghalaya,Ri-Bhoi,2021-10-10,29.7359,30.0,-0.8803333333333304,deficit
Meghalaya,South Garo Hills,2021-10-10,0.10685,30.0,-99.64383333333333,deficit
Meghalaya,North Garo Hills,2021-10-10,1.24739,30.0,-95.84203333333333,deficit
Meghalaya,East Garo Hills,2021-10-10,0.857709,30.0,-97.14097000000001,deficit
Meghalaya,West Garo Hills,2021-10-10,1.31197,30.0,-95.62676666666667,deficit
Meghalaya,East Khasi Hills,2021-10-11,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-10-11,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-11,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-11,0.106526,30.0,-99.64491333333334,deficit
Meghalaya,South Garo Hills,2021-10-11,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-11,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-11,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-11,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-12,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-10-12,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-12,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-12,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-10-12,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-12,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-12,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-12,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-13,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-10-13,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-13,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-13,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-10-13,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-13,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-13,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-13,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-14,0.136795,30.0,-99.54401666666666,deficit
Meghalaya,West Khasi Hills,2021-10-14,1.27685,30.0,-95.74383333333334,deficit
Meghalaya,South West Khasi Hills,2021-10-14,4.16272,30.0,-86.12426666666667,deficit
Meghalaya,Ri-Bhoi,2021-10-14,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-10-14,3.45481,30.0,-88.48396666666666,deficit
Meghalaya,North Garo Hills,2021-10-14,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-14,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-14,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-15,0.310249,30.0,-98.96583666666668,deficit
Meghalaya,West Khasi Hills,2021-10-15,0.871609,30.0,-97.09463666666667,deficit
Meghalaya,South West Khasi Hills,2021-10-15,0.251215,30.0,-99.16261666666666,deficit
Meghalaya,Ri-Bhoi,2021-10-15,1.32942,30.0,-95.5686,deficit
Meghalaya,South Garo Hills,2021-10-15,1.60867,30.0,-94.63776666666666,deficit
Meghalaya,North Garo Hills,2021-10-15,10.2363,30.0,-65.879,deficit
Meghalaya,East Garo Hills,2021-10-15,14.1722,30.0,-52.75933333333334,deficit
Meghalaya,West Garo Hills,2021-10-15,21.3601,30.0,-28.799666666666667,deficit
Meghalaya,East Khasi Hills,2021-10-16,2.69151,30.0,-91.0283,deficit
Meghalaya,West Khasi Hills,2021-10-16,2.11677,30.0,-92.9441,deficit
Meghalaya,South West Khasi Hills,2021-10-16,0.610094,30.0,-97.96635333333333,deficit
Meghalaya,Ri-Bhoi,2021-10-16,2.38699,30.0,-92.04336666666666,deficit
Meghalaya,South Garo Hills,2021-10-16,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-16,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-16,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-16,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-17,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-10-17,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-17,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-17,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-10-17,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-17,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-17,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-17,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-18,12.9174,30.0,-56.94199999999999,deficit
Meghalaya,West Khasi Hills,2021-10-18,0.124516,30.0,-99.58494666666667,deficit
Meghalaya,South West Khasi Hills,2021-10-18,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-18,4.21816,30.0,-85.93946666666666,deficit
Meghalaya,South Garo Hills,2021-10-18,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-18,2.15558,30.0,-92.81473333333334,deficit
Meghalaya,East Garo Hills,2021-10-18,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-18,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-19,18.3157,30.0,-38.94766666666667,deficit
Meghalaya,West Khasi Hills,2021-10-19,26.2951,30.0,-12.349666666666662,deficit
Meghalaya,South West Khasi Hills,2021-10-19,21.42,30.0,-28.59999999999999,deficit
Meghalaya,Ri-Bhoi,2021-10-19,9.96812,30.0,-66.77293333333334,deficit
Meghalaya,South Garo Hills,2021-10-19,25.9022,30.0,-13.65933333333333,deficit
Meghalaya,North Garo Hills,2021-10-19,25.197,30.0,-16.01,deficit
Meghalaya,East Garo Hills,2021-10-19,27.454,30.0,-8.486666666666665,deficit
Meghalaya,West Garo Hills,2021-10-19,21.0642,30.0,-29.786,deficit
Meghalaya,East Khasi Hills,2021-10-20,9.82597,30.0,-67.24676666666667,deficit
Meghalaya,West Khasi Hills,2021-10-20,41.4984,30.0,38.32799999999999,excess
Meghalaya,South West Khasi Hills,2021-10-20,39.9912,30.0,33.303999999999995,excess
Meghalaya,Ri-Bhoi,2021-10-20,6.8425,30.0,-77.19166666666666,deficit
Meghalaya,South Garo Hills,2021-10-20,45.6168,30.0,52.05599999999999,excess
Meghalaya,North Garo Hills,2021-10-20,26.6717,30.0,-11.09433333333333,deficit
Meghalaya,East Garo Hills,2021-10-20,29.3551,30.0,-2.149666666666666,deficit
Meghalaya,West Garo Hills,2021-10-20,20.4341,30.0,-31.886333333333333,deficit
Meghalaya,East Khasi Hills,2021-10-21,29.706,30.0,-0.9800000000000015,deficit
Meghalaya,West Khasi Hills,2021-10-21,57.8644,30.0,92.88133333333334,excess
Meghalaya,South West Khasi Hills,2021-10-21,67.0297,30.0,123.43233333333335,excess
Meghalaya,Ri-Bhoi,2021-10-21,21.9236,30.0,-26.92133333333333,deficit
Meghalaya,South Garo Hills,2021-10-21,67.8912,30.0,126.30399999999999,excess
Meghalaya,North Garo Hills,2021-10-21,9.67355,30.0,-67.75483333333334,deficit
Meghalaya,East Garo Hills,2021-10-21,24.728,30.0,-17.573333333333327,deficit
Meghalaya,West Garo Hills,2021-10-21,12.6795,30.0,-57.73499999999999,deficit
Meghalaya,East Khasi Hills,2021-10-22,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-10-22,1.76528,30.0,-94.11573333333332,deficit
Meghalaya,South West Khasi Hills,2021-10-22,2.12286,30.0,-92.9238,deficit
Meghalaya,Ri-Bhoi,2021-10-22,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-10-22,2.50964,30.0,-91.63453333333334,deficit
Meghalaya,North Garo Hills,2021-10-22,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-22,0.735338,30.0,-97.54887333333335,deficit
Meghalaya,West Garo Hills,2021-10-22,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-23,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-10-23,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-23,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-23,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-10-23,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-23,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-23,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-23,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-24,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-10-24,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-24,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-24,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-10-24,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-24,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-24,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-24,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-25,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-10-25,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-25,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-25,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-10-25,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-25,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-25,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-25,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-26,0.204973,30.0,-99.31675666666668,deficit
Meghalaya,West Khasi Hills,2021-10-26,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-26,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-26,1.27831,30.0,-95.73896666666666,deficit
Meghalaya,South Garo Hills,2021-10-26,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-26,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-26,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-26,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-27,10.1192,30.0,-66.26933333333334,deficit
Meghalaya,West Khasi Hills,2021-10-27,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-27,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-27,2.90747,30.0,-90.30843333333334,deficit
Meghalaya,South Garo Hills,2021-10-27,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-27,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-27,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-27,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-28,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-10-28,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-28,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-28,0.159789,30.0,-99.46737,deficit
Meghalaya,South Garo Hills,2021-10-28,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-28,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-28,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-28,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-29,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-10-29,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-29,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-29,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-10-29,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-29,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-29,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-29,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-30,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-10-30,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-30,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-30,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-10-30,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-30,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-30,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-30,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-10-31,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-10-31,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-10-31,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-10-31,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-10-31,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-10-31,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-10-31,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-10-31,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-01,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-01,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-01,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-01,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-01,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-01,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-01,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-01,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-02,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-02,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-02,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-02,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-02,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-02,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-02,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-02,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-03,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-03,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-03,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-03,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-03,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-03,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-03,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-03,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-04,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-04,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-04,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-04,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-04,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-04,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-04,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-04,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-05,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-05,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-05,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-05,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-05,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-05,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-05,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-05,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-06,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-06,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-06,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-06,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-06,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-06,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-06,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-06,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-07,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-07,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-07,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-07,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-07,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-07,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-07,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-07,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-08,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-08,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-08,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-08,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-08,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-08,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-08,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-08,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-09,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-09,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-09,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-09,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-09,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-09,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-09,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-09,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-10,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-10,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-10,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-10,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-10,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-10,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-10,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-10,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-11,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-11,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-11,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-11,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-11,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-11,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-11,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-11,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-12,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-12,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-12,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-12,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-12,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-12,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-12,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-12,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-13,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-13,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-13,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-13,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-13,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-13,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-13,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-13,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-14,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-14,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-14,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-14,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-14,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-14,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-14,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-14,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-15,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-15,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-15,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-15,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-15,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-15,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-15,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-15,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-16,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-16,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-16,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-16,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-16,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-16,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-16,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-16,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-17,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-17,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-17,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-17,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-17,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-17,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-17,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-17,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-18,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-18,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-18,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-18,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-18,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-18,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-18,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-18,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-19,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-19,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-19,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-19,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-19,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-19,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-19,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-19,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-20,0.0,30.0,-100.0,deficit
Meghalaya,West Khasi Hills,2021-11-20,0.0,30.0,-100.0,deficit
Meghalaya,South West Khasi Hills,2021-11-20,0.0,30.0,-100.0,deficit
Meghalaya,Ri-Bhoi,2021-11-20,0.0,30.0,-100.0,deficit
Meghalaya,South Garo Hills,2021-11-20,0.0,30.0,-100.0,deficit
Meghalaya,North Garo Hills,2021-11-20,0.0,30.0,-100.0,deficit
Meghalaya,East Garo Hills,2021-11-20,0.0,30.0,-100.0,deficit
Meghalaya,West Garo Hills,2021-11-20,0.0,30.0,-100.0,deficit
Meghalaya,East Khasi Hills,2021-11-21,0.0,30.0,-100.0,deficit
