state,district,date,daily_rainfall,daily_normal,daily_departure,rainfall_category,rainfall_anomaly,rain_3d,rain_7d,rain_15d,rain_30d,max_rain_7d,rain_days_7d,lag_1d,lag_3d,lag_7d
MADHYA PRADESH,ALIRAJPUR,2026-09-04,6.6,6.7,-1.0,N,-0.10000000000000053,7.299999999999999,7.3,24.0,25.0,6.6,1.0,0.7,0.0,0.0
MADHYA PRADESH,ALIRAJPUR,2026-09-05,2.4,5.5,-56.0,D,-3.1,9.7,9.7,20.9,27.4,6.6,1.0,6.6,0.0,0.0
MADHYA PRADESH,ALIRAJPUR,2026-09-06,0.4,9.3,-96.0,LD,-8.9,9.4,10.1,19.7,27.8,6.6,1.0,2.4,0.7,0.0
MADHYA PRADESH,ALIRAJPUR,2026-09-07,0.0,13.0,-100.0,NR,-13.0,2.799999999999999,10.1,19.5,27.8,6.6,1.0,0.4,6.6,0.0
MADHYA PRADESH,ALIRAJPUR,2026-09-08,0.0,6.9,-100.0,NR,-6.9,0.39999999999999913,10.1,17.1,27.8,6.6,1.0,0.0,2.4,0.0
UTTARAKHAND,ALMORA,2026-08-26,4.6,9.4,-51.0,D,-4.800000000000001,14.7,24.599999999999998,67.7,67.7,7.3,4.0,6.0,0.0,43.1
UTTARAKHAND,ALMORA,2026-08-27,0.0,6.4,-100.0,NR,-6.4,10.599999999999998,17.299999999999997,67.7,67.7,6.0,3.0,4.6,4.1,7.3
UTTARAKHAND,ALMORA,2026-08-28,0.2,5.3,-97.0,LD,-5.1,4.799999999999999,15.6,67.9,67.9,6.0,3.0,0.0,6.0,1.9
UTTARAKHAND,ALMORA,2026-08-29,0.6,4.1,-85.0,LD,-3.4999999999999996,0.7999999999999992,15.499999999999998,68.5,68.5,6.0,3.0,0.2,4.6,0.7
UTTARAKHAND,ALMORA,2026-08-30,9.8,5.6,75.0,LE,4.200000000000001,10.6,25.299999999999997,78.3,78.3,9.8,4.0,0.6,0.0,0.0
UTTARAKHAND,ALMORA,2026-08-31,34.1,3.0,1037.0,LE,31.1,44.5,55.3,112.4,112.4,34.1,4.0,9.8,0.2,4.1
UTTARAKHAND,ALMORA,2026-09-01,24.9,6.4,289.0,LE,18.5,68.8,74.2,137.3,137.3,34.1,4.0,34.1,0.6,6.0
UTTARAKHAND,ALMORA,2026-09-02,32.4,5.8,459.0,LE,26.599999999999998,91.4,102.0,169.7,169.7,34.1,4.0,24.9,9.8,4.6
UTTARAKHAND,ALMORA,2026-09-03,12.9,4.7,174.0,LE,8.2,70.19999999999999,114.9,139.5,182.6,34.1,5.0,32.4,34.1,0.0
UTTARAKHAND,ALMORA,2026-09-04,4.8,4.6,4.0,N,0.20000000000000018,50.099999999999994,119.5,137.0,187.4,34.1,6.0,12.9,24.9,0.2
UTTARAKHAND,ALMORA,2026-09-05,17.6,7.1,148.0,LE,10.500000000000002,35.3,136.5,152.7,205.0,34.1,7.0,4.8,32.4,0.6
UTTARAKHAND,ALMORA,2026-09-06,21.6,4.8,350.0,LE,16.8,44.0,148.3,173.6,226.6,34.1,7.0,17.6,12.9,9.8
UTTARAKHAND,ALMORA,2026-09-07,58.8,7.7,663.0,LE,51.099999999999994,98.0,173.0,232.4,285.4,58.8,7.0,21.6,4.8,34.1
UTTARAKHAND,ALMORA,2026-09-08,9.2,3.7,148.0,LE,5.499999999999999,89.6,157.29999999999998,237.5,294.6,58.8,7.0,58.8,17.6,24.9
RAJASTHAN,ALWAR,2026-08-26,16.7,4.0,318.0,LE,12.7,64.7,80.4,80.5,80.5,30.5,5.0,30.5,11.0,0.1
RAJASTHAN,ALWAR,2026-08-27,1.7,4.6,-62.0,LD,-2.8999999999999995,48.9,81.5,82.2,82.2,30.5,5.0,16.7,17.5,0.6
RAJASTHAN,ALWAR,2026-08-28,0.0,6.3,-100.0,NR,-6.3,18.4,78.89999999999999,82.2,82.2,30.5,4.0,1.7,30.5,2.6
RAJASTHAN,ALWAR,2026-08-29,0.0,4.1,-100.0,NR,-4.1,1.7,77.39999999999999,82.2,82.2,30.5,4.0,0.0,16.7,1.5
RAJASTHAN,ALWAR,2026-08-30,0.0,3.8,-100.0,NR,-3.8,0.0,66.39999999999999,82.2,82.2,30.5,3.0,0.0,1.7,11.0
RAJASTHAN,ALWAR,2026-08-31,0.0,2.6,-100.0,NR,-2.6,0.0,48.9,82.2,82.2,30.5,2.0,0.0,0.0,17.5
RAJASTHAN,ALWAR,2026-09-01,0.0,5.3,-100.0,NR,-5.3,0.0,18.4,82.2,82.2,16.7,1.0,0.0,0.0,30.5
RAJASTHAN,ALWAR,2026-09-02,0.0,5.5,-100.0,NR,-5.5,0.0,1.7,82.2,82.2,1.7,0.0,0.0,0.0,16.7
RAJASTHAN,ALWAR,2026-09-03,0.1,5.1,-98.0,LD,-5.0,0.1,0.1,82.2,82.3,0.1,0.0,0.0,0.0,1.7
RAJASTHAN,ALWAR,2026-09-04,6.1,5.2,18.0,N,0.8999999999999995,6.199999999999999,6.199999999999999,87.7,88.4,6.1,1.0,0.1,0.0,0.0
RAJASTHAN,ALWAR,2026-09-05,12.9,6.9,87.0,LE,6.0,19.1,19.1,98.0,101.3,12.9,2.0,6.1,0.0,0.0
RAJASTHAN,ALWAR,2026-09-06,36.2,5.2,597.0,LE,31.000000000000004,55.2,55.300000000000004,132.7,137.5,36.2,3.0,12.9,0.1,0.0
RAJASTHAN,ALWAR,2026-09-07,0.1,4.8,-98.0,LD,-4.7,49.20000000000001,55.400000000000006,121.8,137.6,36.2,3.0,36.2,6.1,0.0
RAJASTHAN,ALWAR,2026-09-08,3.8,4.9,-22.0,D,-1.1000000000000005,40.1,59.2,108.10000000000001,141.4,36.2,4.0,0.1,12.9,0.0
MAHARASHTRA,AMARAVATI,2026-08-26,1.8,5.8,-69.0,LD,-4.0,5.9,7.3,7.7,7.7,3.0,1.0,3.0,0.1,0.4
MAHARASHTRA,AMARAVATI,2026-08-27,4.9,8.0,-39.0,D,-3.0999999999999996,9.7,12.2,12.600000000000001,12.600000000000001,4.9,2.0,1.8,1.1,0.0
MAHARASHTRA,AMARAVATI,2026-08-28,0.0,6.7,-99.0,LD,-6.7,6.7,12.100000000000001,12.600000000000001,12.600000000000001,4.9,2.0,4.9,3.0,0.1
MAHARASHTRA,AMARAVATI,2026-08-29,0.3,9.0,-96.0,LD,-8.7,5.2,11.200000000000001,12.9,12.9,4.9,2.0,0.0,1.8,1.2
MAHARASHTRA,AMARAVATI,2026-08-30,4.1,7.6,-47.0,D,-3.5,4.3999999999999995,15.2,17.0,17.0,4.9,3.0,0.3,4.9,0.1
MAHARASHTRA,AMARAVATI,2026-08-31,0.0,9.5,-100.0,NR,-9.5,4.3999999999999995,14.1,17.0,17.0,4.9,3.0,4.1,0.0,1.1
MAHARASHTRA,AMARAVATI,2026-09-01,0.0,7.1,-100.0,NR,-7.1,4.1,11.1,17.0,17.0,4.9,2.0,0.0,0.3,3.0
MAHARASHTRA,AMARAVATI,2026-09-02,0.8,8.3,-90.0,LD,-7.500000000000001,0.8,10.1,17.8,17.8,4.9,2.0,0.0,4.1,1.8
MAHARASHTRA,AMARAVATI,2026-09-03,1.3,9.5,-86.0,LD,-8.2,2.1,6.5,18.700000000000003,19.1,4.1,1.0,0.8,0.0,4.9
MAHARASHTRA,AMARAVATI,2026-09-04,0.5,5.5,-91.0,LD,-5.0,2.6,7.0,19.200000000000003,19.6,4.1,1.0,1.3,0.0,0.0
MAHARASHTRA,AMARAVATI,2026-09-05,4.2,8.1,-48.0,D,-3.8999999999999995,6.0,10.899999999999999,23.3,23.8,4.2,2.0,0.5,0.8,0.3
MAHARASHTRA,AMARAVATI,2026-09-06,3.8,8.9,-58.0,D,-5.1000000000000005,8.5,10.6,25.900000000000002,27.6,4.2,2.0,4.2,1.3,4.1
MAHARASHTRA,AMARAVATI,2026-09-07,0.5,5.7,-91.0,LD,-5.2,8.5,11.1,26.3,28.1,4.2,2.0,3.8,0.5,0.0
MAHARASHTRA,AMARAVATI,2026-09-08,1.0,6.3,-84.0,LD,-5.3,5.3,12.1,26.200000000000003,29.1,4.2,2.0,0.5,4.2,0.0
HARYANA,AMBALA,2026-08-26,0.0,5.3,-100.0,NR,-5.3,0.0,29.400000000000002,42.3,42.3,26.7,1.0,0.0,26.7,12.9
HARYANA,AMBALA,2026-08-27,0.0,6.4,-100.0,NR,-6.4,0.0,28.7,42.3,42.3,26.7,1.0,0.0,0.0,0.7
HARYANA,AMBALA,2026-08-28,5.2,12.3,-57.0,D,-7.1000000000000005,5.2,33.0,47.5,47.5,26.7,2.0,0.0,0.0,0.9
HARYANA,AMBALA,2026-08-29,0.0,5.5,-100.0,NR,-5.5,5.2,31.9,47.5,47.5,26.7,2.0,5.2,0.0,1.1
HARYANA,AMBALA,2026-08-30,0.0,8.2,-100.0,NR,-8.2,5.2,5.2,47.5,47.5,5.2,1.0,0.0,0.0,26.7
HARYANA,AMBALA,2026-08-31,0.5,4.9,-90.0,LD,-4.4,0.5,5.7,48.0,48.0,5.2,1.0,0.0,5.2,0.0
HARYANA,AMBALA,2026-09-01,0.0,3.6,-100.0,NR,-3.6,0.5,5.7,48.0,48.0,5.2,1.0,0.5,0.0,0.0
HARYANA,AMBALA,2026-09-02,0.0,6.8,-100.0,NR,-6.8,0.5,5.7,48.0,48.0,5.2,1.0,0.0,0.0,0.0
HARYANA,AMBALA,2026-09-03,14.1,5.5,155.0,LE,8.6,14.1,19.8,49.2,62.1,14.1,2.0,0.0,0.5,0.0
HARYANA,AMBALA,2026-09-04,0.1,5.6,-98.0,LD,-5.5,14.2,14.7,48.6,62.2,14.1,1.0,14.1,0.0,5.2
HARYANA,AMBALA,2026-09-05,26.2,9.7,170.0,LE,16.5,40.4,40.9,73.9,88.4,26.2,2.0,0.1,0.0,0.0
HARYANA,AMBALA,2026-09-06,16.0,6.6,143.0,LE,9.4,42.3,56.9,88.80000000000001,104.4,26.2,3.0,26.2,14.1,0.0
HARYANA,AMBALA,2026-09-07,1.8,5.6,-69.0,LD,-3.8,43.99999999999999,58.199999999999996,63.900000000000006,106.2,26.2,3.0,16.0,0.1,0.5
HARYANA,AMBALA,2026-09-08,0.0,9.1,-100.0,NR,-9.1,17.8,58.199999999999996,63.900000000000006,106.2,26.2,3.0,1.8,26.2,0.0
UTTAR PRADESH,AMBEDKARNAGAR,2026-08-26,20.6,8.5,142.0,LE,12.100000000000001,94.89999999999999,132.4,161.7,161.7,46.9,6.0,46.9,5.7,29.3
UTTAR PRADESH,AMBEDKARNAGAR,2026-08-27,1.8,6.1,-71.0,LD,-4.3,69.3,131.2,163.5,163.5,46.9,5.0,20.6,27.4,3.0
UTTAR PRADESH,AMBEDKARNAGAR,2026-08-28,1.4,5.1,-74.0,LD,-3.6999999999999997,23.8,132.6,164.9,164.9,46.9,5.0,1.8,46.9,0.0
UTTAR PRADESH,AMBEDKARNAGAR,2026-08-29,5.0,6.4,-21.0,D,-1.4000000000000004,8.2,108.79999999999998,169.9,169.9,46.9,5.0,1.4,20.6,28.8
UTTAR PRADESH,AMBEDKARNAGAR,2026-08-30,4.2,1.9,121.0,LE,2.3000000000000003,10.600000000000001,107.3,174.1,174.1,46.9,5.0,5.0,1.8,5.7
UTTAR PRADESH,AMBEDKARNAGAR,2026-08-31,37.6,2.7,1293.0,LE,34.9,46.800000000000004,117.5,211.7,211.7,46.9,5.0,4.2,1.4,27.4
UTTAR PRADESH,AMBEDKARNAGAR,2026-09-01,40.0,10.4,284.0,LE,29.6,81.80000000000001,110.6,251.7,251.7,40.0,5.0,37.6,5.0,46.9
UTTAR PRADESH,AMBEDKARNAGAR,2026-09-02,28.4,12.0,136.0,LE,16.4,106.0,118.4,280.1,280.1,40.0,5.0,40.0,4.2,20.6
UTTAR PRADESH,AMBEDKARNAGAR,2026-09-03,5.5,7.2,-24.0,D,-1.7000000000000002,73.9,122.1,256.29999999999995,285.6,40.0,6.0,28.4,37.6,1.8
UTTAR PRADESH,AMBEDKARNAGAR,2026-09-04,0.0,5.0,-100.0,NR,-5.0,33.9,120.7,253.29999999999998,285.6,40.0,6.0,5.5,40.0,1.4
UTTAR PRADESH,AMBEDKARNAGAR,2026-09-05,11.7,8.6,36.0,E,3.0999999999999996,17.2,127.4,265.0,297.3,40.0,6.0,0.0,28.4,5.0
UTTAR PRADESH,AMBEDKARNAGAR,2026-09-06,2.0,11.1,-82.0,LD,-9.1,13.7,125.2,238.2,299.3,40.0,5.0,11.7,5.5,4.2
UTTAR PRADESH,AMBEDKARNAGAR,2026-09-07,5.5,16.6,-67.0,LD,-11.100000000000001,19.2,93.1,237.99999999999997,304.8,40.0,5.0,2.0,0.0,37.6
UTTAR PRADESH,AMBEDKARNAGAR,2026-09-08,1.1,8.6,-87.0,LD,-7.5,8.6,54.199999999999996,211.70000000000002,305.9,28.4,4.0,5.5,11.7,40.0
UTTAR PRADESH,AMETHI,2026-08-26,22.5,5.9,282.0,LE,16.6,30.1,48.8,58.0,58.0,22.5,5.0,4.3,0.6,9.2
UTTAR PRADESH,AMETHI,2026-08-27,1.4,5.4,-75.0,LD,-4.0,28.2,36.2,59.4,59.4,22.5,4.0,22.5,3.3,14.0
UTTAR PRADESH,AMETHI,2026-08-28,10.5,3.6,192.0,LE,6.9,34.4,46.7,69.9,69.9,22.5,5.0,1.4,4.3,0.0
UTTAR PRADESH,AMETHI,2026-08-29,3.1,5.2,-40.0,D,-2.1,15.0,45.7,73.0,73.0,22.5,5.0,10.5,22.5,4.1
UTTAR PRADESH,AMETHI,2026-08-30,2.9,5.2,-44.0,D,-2.3000000000000003,16.5,48.0,75.9,75.9,22.5,6.0,3.1,1.4,0.6
UTTAR PRADESH,AMETHI,2026-08-31,8.3,5.7,45.0,E,2.6000000000000005,14.3,53.0,84.2,84.2,22.5,6.0,2.9,10.5,3.3
UTTAR PRADESH,AMETHI,2026-09-01,22.4,12.2,84.0,LE,10.2,33.6,71.1,106.6,106.6,22.5,6.0,8.3,3.1,4.3
UTTAR PRADESH,AMETHI,2026-09-02,27.3,5.3,415.0,LE,22.0,58.0,75.9,133.9,133.9,27.3,6.0,22.4,2.9,22.5
UTTAR PRADESH,AMETHI,2026-09-03,3.5,5.5,-36.0,D,-2.0,53.2,78.0,128.2,137.4,27.3,7.0,27.3,8.3,1.4
UTTAR PRADESH,AMETHI,2026-09-04,0.4,5.8,-93.0,LD,-5.3999999999999995,31.2,67.89999999999999,114.6,137.8,27.3,6.0,3.5,22.4,10.5
UTTAR PRADESH,AMETHI,2026-09-05,0.0,9.2,-100.0,NR,-9.2,3.9,64.8,114.6,137.8,27.3,5.0,0.4,27.3,3.1
UTTAR PRADESH,AMETHI,2026-09-06,0.0,6.9,-100.0,NR,-6.9,0.4,61.900000000000006,110.5,137.8,27.3,4.0,0.0,3.5,2.9
UTTAR PRADESH,AMETHI,2026-09-07,0.7,6.2,-88.0,LD,-5.5,0.7,54.3,110.6,138.5,27.3,3.0,0.0,0.4,8.3
UTTAR PRADESH,AMETHI,2026-09-08,3.8,5.0,-24.0,D,-1.2000000000000002,4.5,35.7,111.1,142.3,27.3,3.0,0.7,0.0,22.4
GUJARAT,AMRELI,2026-08-26,0.0,3.1,-100.0,NR,-3.1,0.0,0.9,0.9,0.9,0.5,0.0,0.0,0.2,0.0
GUJARAT,AMRELI,2026-08-27,0.0,3.3,-100.0,NR,-3.3,0.0,0.9,0.9,0.9,0.5,0.0,0.0,0.0,0.0
GUJARAT,AMRELI,2026-08-28,0.0,5.0,-100.0,NR,-5.0,0.0,0.4,0.9,0.9,0.2,0.0,0.0,0.0,0.5
GUJARAT,AMRELI,2026-08-29,0.0,5.2,-100.0,NR,-5.2,0.0,0.2,0.9,0.9,0.2,0.0,0.0,0.0,0.2
GUJARAT,AMRELI,2026-08-30,0.0,7.3,-100.0,NR,-7.3,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.2
GUJARAT,AMRELI,2026-08-31,0.0,7.5,-100.0,NR,-7.5,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0
GUJARAT,AMRELI,2026-09-01,0.0,5.4,-100.0,NR,-5.4,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0
GUJARAT,AMRELI,2026-09-02,0.5,4.2,-89.0,LD,-3.7,0.5,0.5,1.4,1.4,0.5,0.0,0.0,0.0,0.0
GUJARAT,AMRELI,2026-09-03,0.4,4.3,-90.0,LD,-3.9,0.9,0.9,1.8,1.8,0.5,0.0,0.5,0.0,0.0
GUJARAT,AMRELI,2026-09-04,0.1,4.4,-98.0,LD,-4.300000000000001,1.0,1.0,1.9000000000000001,1.9000000000000001,0.5,0.0,0.4,0.0,0.0
GUJARAT,AMRELI,2026-09-05,0.0,3.4,-100.0,NR,-3.4,0.5,1.0,1.4000000000000001,1.9000000000000001,0.5,0.0,0.1,0.5,0.0
GUJARAT,AMRELI,2026-09-06,0.0,2.3,-100.0,NR,-2.3,0.1,1.0,1.2000000000000002,1.9000000000000001,0.5,0.0,0.0,0.4,0.0
GUJARAT,AMRELI,2026-09-07,0.0,2.3,-100.0,NR,-2.3,0.0,1.0,0.9999999999999999,1.9000000000000001,0.5,0.0,0.0,0.1,0.0
GUJARAT,AMRELI,2026-09-08,0.0,2.7,-100.0,NR,-2.7,0.0,1.0,1.0,1.9000000000000001,0.5,0.0,0.0,0.0,0.0
PUNJAB,AMRITSAR,2026-08-26,0.1,3.3,-96.0,LD,-3.1999999999999997,0.30000000000000004,27.9,28.0,28.0,14.9,2.0,0.1,1.7,0.1
PUNJAB,AMRITSAR,2026-08-27,0.1,4.9,-97.0,LD,-4.800000000000001,0.30000000000000004,17.6,28.1,28.1,14.9,1.0,0.1,0.1,10.4
PUNJAB,AMRITSAR,2026-08-28,0.1,5.1,-97.0,LD,-5.0,0.30000000000000004,17.099999999999998,28.2,28.2,14.9,1.0,0.1,0.1,0.6
PUNJAB,AMRITSAR,2026-08-29,0.1,4.8,-97.0,LD,-4.7,0.30000000000000004,2.3,28.3,28.3,1.7,0.0,0.1,0.1,14.9
PUNJAB,AMRITSAR,2026-08-30,0.9,1.7,-49.0,D,-0.7999999999999999,1.1,1.5,29.2,29.2,0.9,0.0,0.1,0.1,1.7
PUNJAB,AMRITSAR,2026-08-31,0.1,2.9,-95.0,LD,-2.8,1.1,1.5,29.3,29.3,0.9,0.0,0.9,0.1,0.1
PUNJAB,AMRITSAR,2026-09-01,0.1,4.6,-97.0,LD,-4.5,1.1,1.5,29.4,29.4,0.9,0.0,0.1,0.1,0.1
PUNJAB,AMRITSAR,2026-09-02,0.1,4.4,-97.0,LD,-4.300000000000001,0.30000000000000004,1.5,29.5,29.5,0.9,0.0,0.1,0.9,0.1
PUNJAB,AMRITSAR,2026-09-03,0.1,4.7,-97.0,LD,-4.6000000000000005,0.30000000000000004,1.5,29.5,29.6,0.9,0.0,0.1,0.1,0.1
PUNJAB,AMRITSAR,2026-09-04,0.1,5.3,-97.0,LD,-5.2,0.30000000000000004,1.5,19.2,29.7,0.9,0.0,0.1,0.1,0.1
PUNJAB,AMRITSAR,2026-09-05,1.2,3.4,-63.0,LD,-2.2,1.4,2.5999999999999996,19.799999999999997,30.9,1.2,0.0,0.1,0.1,0.1
PUNJAB,AMRITSAR,2026-09-06,1.2,2.5,-51.0,D,-1.3,2.5,2.9,6.1,32.1,1.2,0.0,1.2,0.1,0.9
PUNJAB,AMRITSAR,2026-09-07,0.1,1.1,-87.0,LD,-1.0,2.4999999999999996,2.9,4.5,32.2,1.2,0.0,1.2,0.1,0.1
PUNJAB,AMRITSAR,2026-09-08,0.1,1.8,-92.0,LD,-1.7,1.4,2.9,4.5,32.3,1.2,0.0,0.1,1.2,0.1
UTTAR PRADESH,AMROHA,2026-08-26,17.3,20.2,-14.0,N,-2.8999999999999986,31.3,70.7,70.7,70.7,17.7,6.0,14.0,3.7,0.0
UTTAR PRADESH,AMROHA,2026-08-27,4.3,10.1,-57.0,D,-5.8,35.6,69.3,75.0,75.0,17.7,6.0,17.3,0.0,5.7
UTTAR PRADESH,AMROHA,2026-08-28,26.7,7.0,281.0,LE,19.7,48.3,83.7,101.7,101.7,26.7,6.0,4.3,14.0,12.3
UTTAR PRADESH,AMROHA,2026-08-29,0.0,6.8,-100.0,NR,-6.8,31.0,66.0,101.7,101.7,26.7,5.0,26.7,17.3,17.7
UTTAR PRADESH,AMROHA,2026-08-30,0.0,8.1,-100.0,NR,-8.1,26.7,62.3,101.7,101.7,26.7,4.0,0.0,4.3,3.7
UTTAR PRADESH,AMROHA,2026-08-31,2.7,3.4,-22.0,D,-0.6999999999999997,2.7,65.0,104.4,104.4,26.7,5.0,0.0,26.7,0.0
UTTAR PRADESH,AMROHA,2026-09-01,0.0,6.8,-100.0,NR,-6.8,2.7,51.0,104.4,104.4,26.7,4.0,2.7,0.0,14.0
UTTAR PRADESH,AMROHA,2026-09-02,10.0,7.1,41.0,E,2.9000000000000004,12.7,43.7,114.4,114.4,26.7,4.0,0.0,0.0,17.3
UTTAR PRADESH,AMROHA,2026-09-03,31.0,7.0,343.0,LE,24.0,41.0,70.4,145.4,145.4,31.0,4.0,10.0,2.7,4.3
UTTAR PRADESH,AMROHA,2026-09-04,1.7,5.5,-70.0,LD,-3.8,42.7,45.4,141.4,147.1,31.0,3.0,31.0,0.0,26.7
UTTAR PRADESH,AMROHA,2026-09-05,28.3,5.1,456.0,LE,23.200000000000003,61.0,73.7,157.4,175.4,31.0,4.0,1.7,10.0,0.0
UTTAR PRADESH,AMROHA,2026-09-06,75.3,10.2,639.0,LE,65.1,105.3,149.0,215.0,250.7,75.3,5.0,28.3,31.0,0.0
UTTAR PRADESH,AMROHA,2026-09-07,75.3,11.3,567.0,LE,64.0,178.89999999999998,221.59999999999997,286.59999999999997,326.0,75.3,5.0,75.3,1.7,2.7
UTTAR PRADESH,AMROHA,2026-09-08,0.0,5.5,-100.0,NR,-5.5,150.59999999999997,221.59999999999997,286.59999999999997,326.0,75.3,5.0,75.3,28.3,0.0
ANDHRA PRADESH,ANAKAPALLI,2026-08-26,0.0,6.3,-100.0,NR,-6.3,1.0,5.4,5.4,5.4,2.5,0.0,1.0,2.5,0.0
ANDHRA PRADESH,ANAKAPALLI,2026-08-27,3.1,7.3,-58.0,D,-4.199999999999999,4.1,8.5,8.5,8.5,3.1,1.0,0.0,0.0,0.0
ANDHRA PRADESH,ANAKAPALLI,2026-08-28,0.0,4.5,-100.0,NR,-4.5,3.1,8.5,8.5,8.5,3.1,1.0,3.1,1.0,0.0
ANDHRA PRADESH,ANAKAPALLI,2026-08-29,0.0,5.4,-100.0,NR,-5.4,3.1,6.6,8.5,8.5,3.1,1.0,0.0,0.0,1.9
ANDHRA PRADESH,ANAKAPALLI,2026-08-30,0.0,7.4,-100.0,NR,-7.4,0.0,4.1,8.5,8.5,3.1,1.0,0.0,3.1,2.5
ANDHRA PRADESH,ANAKAPALLI,2026-08-31,0.2,6.5,-96.0,LD,-6.3,0.2,4.3,8.7,8.7,3.1,1.0,0.0,0.0,0.0
ANDHRA PRADESH,ANAKAPALLI,2026-09-01,0.0,6.9,-100.0,NR,-6.9,0.2,3.3000000000000003,8.7,8.7,3.1,1.0,0.2,0.0,1.0
ANDHRA PRADESH,ANAKAPALLI,2026-09-02,0.0,5.1,-100.0,NR,-5.1,0.2,3.3000000000000003,8.7,8.7,3.1,1.0,0.0,0.0,0.0
ANDHRA PRADESH,ANAKAPALLI,2026-09-03,0.0,7.3,-100.0,NR,-7.3,0.0,0.2,8.7,8.7,0.2,0.0,0.0,0.2,3.1
ANDHRA PRADESH,ANAKAPALLI,2026-09-04,0.7,5.0,-86.0,LD,-4.3,0.7,0.8999999999999999,9.4,9.4,0.7,0.0,0.0,0.0,0.0
ANDHRA PRADESH,ANAKAPALLI,2026-09-05,0.0,4.0,-100.0,NR,-4.0,0.7,0.8999999999999999,9.4,9.4,0.7,0.0,0.7,0.0,0.0
ANDHRA PRADESH,ANAKAPALLI,2026-09-06,8.3,5.4,55.0,E,2.9000000000000004,9.0,9.200000000000001,15.8,17.700000000000003,8.3,1.0,0.0,0.0,0.0
ANDHRA PRADESH,ANAKAPALLI,2026-09-07,8.9,5.1,75.0,LE,3.8000000000000007,17.200000000000003,17.900000000000002,22.200000000000003,26.6,8.9,2.0,8.3,0.7,0.2
ANDHRA PRADESH,ANAKAPALLI,2026-09-08,0.0,5.6,-100.0,NR,-5.6,17.200000000000003,17.900000000000002,22.200000000000003,26.6,8.9,2.0,8.9,0.0,0.0
GUJARAT,ANAND,2026-08-26,0.0,7.5,-100.0,NR,-7.5,0.1,1.1,1.1,1.1,1.0,0.0,0.1,0.0,0.0
GUJARAT,ANAND,2026-08-27,0.0,6.0,-100.0,NR,-6.0,0.1,1.1,1.1,1.1,1.0,0.0,0.0,0.0,0.0
GUJARAT,ANAND,2026-08-28,0.0,7.5,-100.0,NR,-7.5,0.0,0.1,1.1,1.1,0.1,0.0,0.0,0.1,1.0
GUJARAT,ANAND,2026-08-29,0.0,8.5,-100.0,NR,-8.5,0.0,0.1,1.1,1.1,0.1,0.0,0.0,0.0,0.0
GUJARAT,ANAND,2026-08-30,0.0,14.7,-100.0,NR,-14.7,0.0,0.1,1.1,1.1,0.1,0.0,0.0,0.0,0.0
GUJARAT,ANAND,2026-08-31,0.0,8.8,-100.0,NR,-8.8,0.0,0.1,1.1,1.1,0.1,0.0,0.0,0.0,0.0
GUJARAT,ANAND,2026-09-01,0.0,5.6,-100.0,NR,-5.6,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.1
GUJARAT,ANAND,2026-09-02,0.0,4.5,-100.0,NR,-4.5,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0
GUJARAT,ANAND,2026-09-03,0.0,8.1,-100.0,NR,-8.1,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0
GUJARAT,ANAND,2026-09-04,0.0,4.5,-100.0,NR,-4.5,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0
GUJARAT,ANAND,2026-09-05,0.0,5.4,-100.0,NR,-5.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0
GUJARAT,ANAND,2026-09-06,0.0,3.0,-100.0,NR,-3.0,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0
GUJARAT,ANAND,2026-09-07,0.0,9.8,-100.0,NR,-9.8,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0
GUJARAT,ANAND,2026-09-08,0.0,5.4,-100.0,NR,-5.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0
ANDHRA PRADESH,ANANTAPURAMU,2026-08-26,0.0,4.8,-100.0,NR,-4.8,16.1,19.4,19.9,19.9,10.2,2.0,10.2,2.4,0.5
ANDHRA PRADESH,ANANTAPURAMU,2026-08-27,0.2,3.7,-96.0,LD,-3.5,10.399999999999999,19.4,20.099999999999998,20.099999999999998,10.2,2.0,0.0,5.9,0.2
ANDHRA PRADESH,ANANTAPURAMU,2026-08-28,0.0,4.5,-100.0,NR,-4.5,0.2,18.7,20.099999999999998,20.099999999999998,10.2,2.0,0.2,10.2,0.7
ANDHRA PRADESH,ANANTAPURAMU,2026-08-29,0.0,3.4,-100.0,NR,-3.4,0.2,18.7,20.099999999999998,20.099999999999998,10.2,2.0,0.0,0.0,0.0
ANDHRA PRADESH,ANANTAPURAMU,2026-08-30,0.1,2.6,-98.0,LD,-2.5,0.1,16.4,20.2,20.2,10.2,2.0,0.0,0.2,2.4
ANDHRA PRADESH,ANANTAPURAMU,2026-08-31,0.0,2.5,-100.0,NR,-2.5,0.1,10.5,20.2,20.2,10.2,1.0,0.1,0.0,5.9
